row,votes,corr_to_median,pca_resid,iso_score
494,1,0.030660711,0.18237258,0.45036353471131485
2233,1,0.20131111,0.17926519,0.5753014572335877
9329,1,0.052927203,0.17909119,0.5797633191026548
463,1,0.027050734,0.17871563,0.4550594890976613
7833,1,0.23355359,0.17672569,0.5735236005605079
158,1,0.04025331,0.17602798,0.4507659741127036
9450,1,0.23597738,0.17568046,0.5690449192502752
675,1,0.16826653,0.17526764,0.5823970460963739
9215,1,0.20385145,0.17520484,0.5789748013105128
185,1,0.023292143,0.17386517,0.46233795826287516
8060,1,0.18467838,0.17344357,0.570096120871249
2680,1,0.1833369,0.16717362,0.5776512838017939
270,1,0.031088248,0.16487102,0.4533966210157462
7731,1,0.19769031,0.16410372,0.5789653769101762
387,1,0.17885801,0.16292712,0.5806530821877691
293,1,0.02091831,0.1608316,0.4719066255144463
2067,1,0.2312062,0.16083154,0.5696717996448976
688,1,0.03004212,0.16044666,0.4646270126787367
196,1,0.02658208,0.15479077,0.4600130855446233
716,1,0.19402269,0.15105776,0.582025059095396
247,1,0.027655367,0.15084864,0.45948467938409243
8193,1,0.21320882,0.14991494,0.578417410363269
79,1,0.02450613,0.14862089,0.4502437175168122
8347,1,0.22502844,0.14813152,0.5769020135674808
345,1,0.0194415,0.14674722,0.46490482407584705
9641,1,0.20858172,0.14567521,0.584900497383699
8062,1,0.1757916,0.14553262,0.5736212320210603
9657,1,0.21441716,0.14536515,0.584900497383699
8572,1,0.19453654,0.14469102,0.5736243928965894
6910,1,0.1994308,0.14345603,0.5756602922042301
107,1,0.01875253,0.14263248,0.46897661351713005
9201,1,0.19666447,0.13680291,0.577101443163839
