row_index,shape_corr_excl_water_edta
1095,0.33380156745097933
1096,0.30597396932665566
1097,0.2920523229114592
1098,0.27064054113631547
1099,0.2870681776769392
1100,0.3421551392300069
1101,0.30716732152820453
1102,0.2780064740710779
1103,0.23950495888815712
1104,0.3321003071923239
1105,0.2700556800059233
1106,0.3118181184706108
1107,0.3364161692999043
1108,0.32671086584934267
1109,0.3523505594990524
1110,0.3383945184955145
1111,0.31289968371005605
1112,0.2903769943481959
1113,0.2721679016137662
1114,0.27548882522427603
1115,0.15512312280047655
1116,0.3225999398179966
1117,0.36480214091111857
1118,0.3670709683853404
1119,0.24640456203588743
1120,0.305164869635289
1121,0.267224808452881
1122,0.3368314038329886
1123,0.34563396511475963
1124,0.2192478268378517
1125,0.2628943889727649
1126,0.2817514035394698
1127,0.3284762303365469
1128,0.3733095882147934
1129,0.2703758373815972
1130,0.2837734243217018
1131,0.30840474612067903
1132,0.7701321382546238
1133,0.3386108117924539
1134,0.3167290072213685
1135,0.27639502249474834
1136,0.28709060391650754
1137,0.11087110901501358
1138,0.28838475147204884
1139,0.2830044101619373
1140,0.2886849957508161
1141,0.2883770487595673
1142,0.24747953976450943
1143,0.25195657517352693
1144,0.30911661150509767
1145,0.307943282793691
1146,0.3031075094549512
1147,0.3413906462226524
1148,0.2996557463279802
1149,0.29368484325393496
1150,0.31092784049564665
1151,0.2774771584725728
1152,0.33462644783752
1153,0.3164007656070857
1154,0.31048108498825416
1155,0.31604069433232873
1156,0.30943563590648493
1157,0.3406690153447783
1158,0.3752461062716505
1159,0.24366167503886146
1160,0.3688949072647119
1161,0.8109360960365224
1162,0.32542784012262416
1163,0.35046642105870857
1164,0.34975140042298697
1165,0.32112651306315687
1166,0.32364072115037895
1167,0.293438730978029
1168,0.35749583872021096
1169,0.13471130171864668
1170,0.3063202603280467
1171,0.3491886712258479
1172,0.3230056096149891
1173,0.33391890158013865
1174,0.2872764668064131
1175,0.29355064002396
1176,0.30494671649456384
1177,0.14240003043477822
1178,0.36224813839456416
1179,0.23228225166449148
1180,0.33825634374981517
1181,0.32885656413437714
1182,0.19867558339528477
1183,0.07444076374572214
1184,0.07444076374572346
1185,0.2989054085653193
1186,0.28113098277832216
1187,0.3008013443578181
1188,0.3080521851905838
1189,0.34365886220875747
1190,0.21320192592496412
1191,0.3077123734172052
1192,0.2721785836348595
1193,0.294240327111072
1194,0.34594226097800385
1195,0.3334424665710309
1196,0.3139825363794131
1197,0.33130898321383134
1198,0.07806221586239977
1199,0.0780622158624006
1200,0.3663535331044042
1201,0.7022552542966887
1202,0.31143200904977003
1203,0.3479521463480815
1204,0.3577730203471621
1205,0.30895741548450545
1206,0.22579613569965679
1207,0.3454713427588546
1208,0.3472688303320292
1209,0.2292667260910482
1210,0.31468384721534864
1211,0.3333103783870063
1212,0.31504940305517887
1213,0.26721583859790954
1214,0.23641090561082326
1215,0.3393508719574547
1216,0.3398629810975042
1217,0.1012897735235827
1218,0.10128977352358286
1219,0.33827740141211093
1220,0.08738049061714516
1221,0.08738049061714524
1222,0.28597691060379027
1223,0.8143591114732981
1224,0.8195262496248218
1225,0.28759767937219527
1226,0.323513880252529
1227,0.268473510765709
1228,0.3239092760447077
1229,0.3251772411617236
1230,0.41429245375620694
1231,0.31501783997881305
1232,0.31773051347159487
1233,0.30452308517234167
1234,0.24872484260362007
1235,0.33984107358383076
1236,0.3012542729623905
1237,0.2696461120754893
1238,0.2953453438893134
1239,0.7809793402490178
1240,0.3799204821680232
